time, a, b, c
0.00975,-0.00302054367864,0.0043900183627,-0.00136947468405
0.01,-0.00330464618585,0.00450442100259,-0.00119977481603
0.01025,-0.00359327712829,0.00460172254577,-0.00100844541606
0.0105,-0.00388470160857,0.00468031569483,-0.000795614086968
0.01075,-0.00417677503179,0.00473812364419,-0.000561348611683
0.011,-0.00446765258033,0.0047740069931,-0.000306354412771
0.01125,-0.00475544910046,0.00478689256624,-3.14434643656e-05
0.0115,-0.00503799301583,0.00477534057097,0.000262652445215
0.01175,-0.00531314834973,0.0047382674552,0.000574880894
0.012,-0.00557901185516,0.00467518854634,0.000903823307097
0.01225,-0.0058333201622,0.00458501778837,0.00124830237187
0.0125,-0.00607383254021,0.00446696471386,0.00160686782635
0.01275,-0.00629850256644,0.00432076735564,0.0019777352108
0.013,-0.00650518788916,0.00414604528061,0.00235914260927
0.01325,-0.00669160731661,0.00394229939786,0.00274930791875
0.0135,-0.00685580376114,0.00370980502424,0.00314599873548
0.01375,-0.00699584269341,0.00344886431662,0.00354697837537
0.014,-0.00710971621913,0.00315967832307,0.00395003789748
0.01425,-0.00719567249803,0.00284299645443,0.00435267604217
0.0145,-0.0072521733955,0.00249990832657,0.00475226506751
0.01475,-0.00727762722761,0.00213130079203,0.00514632643558
0.015,-0.00727064571606,0.00173842382551,0.00553222189126
0.01525,-0.00723015126312,0.00132299050879,0.00590716075521
0.0155,-0.00715508728319,0.000886561806546,0.00626852547612
0.01575,-0.00704455955258,0.00043087801096,0.0066136815434
0.016,-0.00689801128715,-4.18528053103e-05,0.00693986409317
0.01625,-0.00671504643606,-0.000529388665171,0.00724443510194
0.0165,-0.00649537009849,-0.00102952980257,0.00752489989964
0.01675,-0.00623906321522,-0.00153959642404,0.00777865963926
0.017,-0.00594643407084,-0.00205681591297,0.00800324998522
0.01725,-0.00561792669487,-0.00257848939924,0.00819641609269
0.0175,-0.00525428530409,-0.00310165495705,0.00835594026114
0.01775,-0.00485658291751,-0.00362310713342,0.00847969004951
0.018,-0.0044260121598,-0.00413982726002,0.00856583941982
0.01825,-0.00396403173681,-0.00464865234733,0.0086126840813
0.0185,-0.00347242491792,-0.0051462161224,0.00861864104138
0.01875,-0.0029531456045,-0.00562927998544,0.00858242559048
0.019,-0.00240833008682,-0.00609467439006,0.00850300447723
0.01925,-0.00184043498948,-0.00653903807972,0.00837947306991
0.0195,-0.00125210170765,-0.00695912903268,0.00821123074104
0.01975,-0.000646104898294,-0.00735188805265,0.00799799295237
0.02,-2.5475002019e-05,-0.00771418217198,0.00773965717258
0.02025,0.000606563403949,-0.00804295963803,0.00743639623693
0.0205,0.00124670151536,-0.00833544327179,0.00708874175928
0.02075,0.00189146126104,-0.00858892258293,0.00669746132331
0.021,0.00253718816339,-0.00880075609189,0.0062635679285
0.02125,0.00318018978192,-0.00896863182334,0.00578844204213
0.0215,0.00381669250658,-0.00909042704222,0.00527373453636
0.02175,0.0044428068378,-0.00916413372067,0.00472132688358
0.022,0.00505463381728,-0.00918805884851,0.00413342503049
0.02225,0.00564829935001,-0.00916083623963,0.00351253689104
0.0225,0.00621988023681,-0.00908124888213,0.0028613686446
0.02275,0.00676549659602,-0.00894840028991,0.00218290369389
0.023,0.00728136989778,-0.00876177596751,0.00148040606973
0.02325,0.0077637764889,-0.00852109932623,0.000757322840172
0.0235,0.0082090781234,-0.00822637468048,1.72965599177e-05
0.02375,0.00861381932964,-0.0078780340516,-0.000735785278039
0.024,0.00897469137726,-0.00747680333149,-0.0014978880472
0.02425,0.00928853583559,-0.00702368226939,-0.00226485356905
0.0245,0.009552430447,-0.0065200778721,-0.00303235257206
0.02475,0.00976369607315,-0.00596774919543,-0.00379594687843
0.025,0.00991986680674,-0.00536871146579,-0.00455115533669
0.02525,0.0100187649707,-0.00472534821299,-0.00529341675701
0.0255,0.0100585313987,-0.00404041099777,-0.00601812040486
0.02575,0.0100375892657,-0.00331689936885,-0.00672068989616
0.026,0.00995468610085,-0.00255811554695,-0.00739657055533
0.02625,0.00980894111535,-0.00176770643492,-0.00804123467901
0.0265,0.0095998146378,-0.000949552767793,-0.00865026187284
0.02675,0.00932711371888,-0.000107754485157,-0.00921935923088
0.027,0.00899104854,0.00075329677145,-0.00974434531145
0.02725,0.00859220853613,0.00162901053784,-0.0102212190768
0.0275,0.00813154786243,0.00251464875305,-0.0106461966141
0.02775,0.00761042540063,0.00340527606681,-0.011015701466
0.028,0.00703060285474,0.00429579777119,-0.0113264006245
0.02825,0.00639420699358,0.00518106028267,-0.0115752672741
0.0285,0.00570375439715,0.00605581216746,-0.0117595665643
0.02875,0.0049621543674,0.0069147220529,-0.0118768764196
0.029,0.00417266934249,0.00775247239062,-0.0119251417345
0.02925,0.00333890968705,0.00856376951788,-0.0119026792106
0.0295,0.00246484261908,0.00934332781526,-0.0118081704329
0.02975,0.0015547508454,0.0100859594227,-0.0116407102695
0.03,0.000613204630895,0.0107866134613,-0.011399818095
0.03025,-0.000354931859192,0.0114403545297,-0.0110854226733
0.0305,-0.00134453520673,0.0120424237537,-0.0106978885498
0.03075,-0.00235026436144,0.0125883009332,-0.0102380365746
0.031,-0.00336656901823,0.0130736933215,-0.00970712430188
0.03125,-0.00438771319295,0.0134945625291,-0.00910684933615
0.0315,-0.00540783196925,0.0138472049798,-0.00843937301056
0.03175,-0.00642094904038,0.0141282440893,-0.00770729504573
0.032,-0.00742100143043,0.0143346422988,-0.0069136408706
0.03225,-0.00840189144355,0.014463761903,-0.00606187046372
0.0325,-0.00935752360078,0.0145133871058,-0.00515586350645
0.03275,-0.0102818242397,0.0144817043861,-0.00419988014215
0.033,-0.011168791724,0.0143673572552,-0.00319856553688
0.03325,-0.0120125421006,0.014169468534,-0.00215692643337
0.0335,-0.0128073310975,0.0138876248059,-0.0010802937112
0.03375,-0.0135475937498,0.013521896642,2.56971048884e-05
0.034,-0.0142279908687,0.0130728733666,0.00115511750494
0.03425,-0.014843438754,0.0125416427863,0.0023017959677
0.0345,-0.0153891363595,0.0119297897086,0.00345934665233
0.03475,-0.0158606157981,0.0112394244624,0.00462119133999
0.035,-0.0162537714345,0.0104731657302,0.00578060570433
0.03525,-0.016564880832,0.00963411677262,0.00693076406151
0.0355,-0.0167906441447,0.00872587765279,0.00806476649586
0.03575,-0.0169282152228,0.00775253515641,0.00917568006571
0.036,-0.0169752149304,0.00671861973416,0.010256595192
0.03625,-0.016929756606,0.005629101571,0.011300655035
0.0365,-0.0167904759564,0.00448937837518,0.0123010975813
0.03675,-0.0165565366046,0.0033052290803,0.0132513075243
0.037,-0.0162276469439,0.00208279085996,0.0141448560839
0.03725,-0.0158040788733,0.000828547354104,0.0149755315192
0.0375,-0.0152866727063,-0.000450714918543,0.015737387622
0.03775,-0.0146768373611,-0.00174795183057,0.0164247891917
0.038,-0.0139765613639,-0.00305587696516,0.0170324383305
0.03825,-0.0131884090351,-0.00436701146782,0.0175554205043
0.0385,-0.0123155094577,-0.00567373793388,0.0179892473909
0.03875,-0.0113615485722,-0.00696833268989,0.0183298812601
0.039,-0.0103307618694,-0.00824300639692,0.0185737682671
0.03925,-0.00922790843703,-0.00948996772649,0.0187178761621
0.0395,-0.00805824926999,-0.0107014645778,0.0187597138506
0.03975,-0.00682753112073,-0.0118698203835,0.0186973515042
0.04,-0.00554195142684,-0.0129874974164,0.0185294488404
0.04025,-0.00420813061339,-0.0140471417637,0.01825527238
0.0405,-0.00283308589815,-0.0150416187012,0.0178747045965
0.04075,-0.00142419827966,-0.0159640620609,0.0173882603377
0.041,1.08294898382e-05,-0.016807926454,0.016797096967
0.04125,0.00146400887502,-0.0175670238093,0.0161030149314
0.0415,0.00292710682288,-0.0182355630216,0.0153084561987
0.04175,0.00439170115101,-0.0188082092052,0.0144165080592
0.042,0.00584922548796,-0.019280111411,0.0134308859269
0.04225,0.00729101794832,-0.0196469379262,0.0123559199778
0.0425,0.00870837561706,-0.0199049200319,0.0111965444177
0.04275,0.0100926130244,-0.0200508807211,0.00995826769952
0.043,0.0114351050911,-0.0200822534566,0.00864714836837
0.04325,0.0127273479279,-0.0199971143047,0.00726976637679
0.0435,0.013961010859,-0.0197942063608,0.00583319549605
0.04375,0.0151279846818,-0.0194729506688,0.00434496599269
0.044,0.0162204272556,-0.0190334625444,0.00281303528595
0.04425,0.0172308214928,-0.0184765701221,0.00124574863207
0.0445,0.0181520240517,-0.0178038166922,-0.000348207362322
0.04475,0.018977307127,-0.0170174588774,-0.00195984824813
0.045,0.0197004200913,-0.0161204746114,-0.00357994547926
0.04525,0.0203156266309,-0.0151165477517,-0.00519907887906
0.0455,0.0208177479692,-0.0140100516589,-0.0068076963089
0.04575,0.0212022032315,-0.0128060386899,-0.00839616453732
0.046,0.0214650509179,-0.0115102146978,-0.00995483621864
0.04625,0.0216030087529,-0.0101289048303,-0.011474103917
0.0465,0.0216134924187,-0.00866903098142,-0.0129444614345
0.04675,0.0214946377469,-0.00713807720558,-0.0143565605413
0.047,0.0212453260474,-0.00554405702928,-0.0157012690238
0.04725,0.0208651953528,-0.00389547794839,-0.0169697174101
0.0475,0.0203546714516,-0.00220130431785,-0.0181533671366
0.04775,0.0197149664672,-0.000470908440775,-0.0192440580236
0.048,0.0189480915438,0.00128597769731,-0.0202340692454
0.04825,0.0180568541481,0.00305931829416,-0.0211161724451
0.0485,0.0170448522081,0.00483883050038,-0.0218836827003
0.04875,0.0159164521108,0.00661405241544,-0.0225305045205
0.049,0.0146767763724,0.00837440132955,-0.0230511777033
0.04925,0.0133316767275,0.0101092430896,-0.0234409198185
0.0495,0.0118876927559,0.0118079599474,-0.023695652709
0.04975,0.0103520341582,0.0134600130082,-0.0238120471636
0.05,0.00873253777627,0.0150550067815,-0.0237875445521
0.05025,0.00703764511059,0.0165827474916,-0.0236203925965
0.0505,0.0052772044512,0.018031643549,-0.0233088480059
0.05075,0.00346611029727,0.0193825119936,-0.0228486222909
0.051,0.00162024880979,0.0206181611247,-0.0222384099374
0.05125,-0.000244452297693,0.021724732062,-0.0214802797558
0.0515,-0.00211304136997,0.0226924794447,-0.0205794380776
0.05175,-0.00396999105305,0.0235123908055,-0.0195423997582
0.052,-0.00580324207249,0.0241833955442,-0.01838015347
0.05225,-0.00760181094392,0.0247058392915,-0.0171040283483
0.0525,-0.00935515099627,0.0250803316476,-0.0157251806471
0.05275,-0.0110532350277,0.0253078169237,-0.0142545818989
0.053,-0.0126876071477,0.0253914838936,-0.0127038767459
0.05325,-0.0142480265822,0.0253301407497,-0.0110821141732
0.0535,-0.0157242986461,0.025123035465,-0.00939873681318
0.05375,-0.0171070639794,0.024771114505,-0.00766405053128
0.054,-0.018386510601,0.0242745375658,-0.00588802697052
0.05425,-0.019552817696,0.0236337630383,-0.00408094534805
0.0545,-0.0205981183058,0.0228533356733,-0.0022552173732
0.05475,-0.0215155156752,0.0219389232186,-0.000423407544758
0.055,-0.0222985414212,0.0208963526603,0.00140218876368
0.05525,-0.022942904468,0.0197347997899,0.00320810466974
0.0555,-0.0234455383747,0.0184642576158,0.00498128075606
0.05575,-0.0238038699251,0.0170940404345,0.00670982949487
0.056,-0.0240162232444,0.0156339113232,0.0083823119212
0.05625,-0.0240824482148,0.0140950163114,0.00998743190621
0.0565,-0.0240022596699,0.0124865810022,0.0115156786705
0.05675,-0.0237762089057,0.0108183025361,0.0129579063696
0.057,-0.0234060708351,0.00910092049367,0.0143051503414
0.05725,-0.0228944679407,0.00734530010504,0.0155491678356
0.0575,-0.022244411204,0.0055616805696,0.0166827306316
0.05775,-0.0214606872078,0.00376243111191,0.0176982560902
0.058,-0.0205489967698,0.00195986477252,0.0185891319916
0.05825,-0.0195156152557,0.000165761969129,0.0193498532894
0.0585,-0.0183679422822,-0.00160752573493,0.0199754680125
0.05875,-0.0171144748681,-0.00334727129712,0.0204617461577
0.059,-0.0157638002932,-0.0050423573839,0.0208061576814
0.05925,-0.0143251316572,-0.00668180725825,0.0210069389198
0.0595,-0.0128084683951,-0.00825457356086,0.0210630419588
0.05975,-0.0112238355172,-0.00975099372909,0.0209748292491
0.06,-0.00958146046628,-0.0111621625138,0.0207436229857
0.06025,-0.00789224499158,-0.0124789914253,0.0203712364112
0.0605,-0.00616731854279,-0.0136932384521,0.0198605569892
0.06075,-0.00441775782747,-0.0147978483255,0.0192156061473
0.061,-0.00265521127858,-0.0157856081387,0.0184408194173
0.06125,-0.000891483068699,-0.0166500801356,0.0175415632043
0.0615,0.0008618383049,-0.0173861206235,0.0165242823144
0.06175,0.00259316177562,-0.0179892091182,0.0153960473412
0.062,0.00429082191431,-0.0184552730275,0.0141644511163
0.06225,0.00594376954268,-0.0187819288385,0.0128381593051
0.0625,0.0075412948604,-0.0189676094237,0.0114263145662
0.06275,0.00907293873524,-0.0190113343251,0.00993839559555
0.063,0.0105288555915,-0.0189133648746,0.00838450928597
0.06325,0.0118999257552,-0.0186751907563,0.00677526499544
0.0635,0.0131773518774,-0.0182986215464,0.00512126966328
0.06375,0.0143530159448,-0.0177865319813,0.00343351603647
0.064,0.0154196340532,-0.0171429699634,0.00172333591308
0.06425,0.0163704861507,-0.0163724876444,2.00149088414e-06
0.0645,0.0171995161622,-0.0154803245323,-0.00171919162995
0.06475,0.0179016653078,-0.0144729302733,-0.00342873503882
0.065,0.0184726635439,-0.0133573401968,-0.00511532334713
0.06525,0.0189089824062,-0.0121410395364,-0.00676794286392
0.0655,0.0192081491264,-0.0108325092455,-0.0083756398908
0.06575,0.0193686459738,-0.00944083845269,-0.0099278075254
0.066,0.0193897382474,-0.00797534234778,-0.0114143958967
0.06625,0.019271667594,-0.00644593711456,-0.0128257304823
0.0665,0.0190156999167,-0.00486312371208,-0.0141525762047
0.06675,0.0186238534752,-0.00323738913153,-0.015386464338
0.067,0.0180990313424,-0.00157951933488,-0.0165195120076
0.06725,0.0174451003318,9.93050321085e-05,-0.0175444053639
0.0675,0.0166667069692,0.00178793533792,-0.0184546423043
0.06775,0.0157692258853,0.00347531637317,-0.0192445422613
0.068,0.0147589332101,0.00515013624636,-0.0199090694537
0.06825,0.0136428205707,0.00680126455563,-0.0204440851235
0.0685,0.0124284833134,0.00841789950528,-0.0208463828244
0.06875,0.0111242113423,0.0099893355582,-0.021113546893
0.069,0.00973891339555,0.0115051134003,-0.0212440268001
0.06925,0.00828190403723,0.0129553860575,-0.021237290099
0.0695,0.00676295028939,0.0143306844734,-0.0210936347628
0.06975,0.00519225674225,0.0156219423275,-0.0208141990697
0.07,0.00358025237119,0.0168208318996,-0.0204010842765
0.07025,0.00193758624505,0.0179196754971,-0.0198572617421
0.0705,0.000275161636409,0.0189113038118,-0.0191864654482
0.07075,-0.00139602629474,0.019789347914,-0.0183933216249
0.071,-0.00306498295686,0.0205482815204,-0.0174832985664
0.07125,-0.00472065835879,0.0211832249875,-0.0164625666258
0.0715,-0.00635208659219,0.0216901389877,-0.0153380523955
0.07175,-0.00794851898718,0.0220659509864,-0.014117431995
0.072,-0.00949942045736,0.0223083794367,-0.012808958978
0.07225,-0.0109945400595,0.0224159555273,-0.0114214154642
0.0725,-0.0124240886066,0.0223882180762,-0.00996412946535
0.07275,-0.0137787534868,0.022225529807,-0.00844677631733
0.073,-0.0150497186723,0.0219290321525,-0.00687931348011
0.07325,-0.016228795721,0.0215007855843,-0.00527198986617
0.0735,-0.0173084511744,0.0209437328579,-0.0036352816835
0.07375,-0.0182817633231,0.0202615473086,-0.00197978397978
0.074,-0.0191425041976,0.0194587727719,-0.000316268574352
0.07425,-0.0198852102017,0.0185408246978,0.0013443855039
0.0745,-0.0205051433568,0.017513836255,0.00299130709891
0.07475,-0.0209983640275,0.0163846903348,0.00461367368985
0.075,-0.0213618231669,0.0151610714269,0.00620075173856
0.07525,-0.0215933376694,0.0138512792709,0.00774205839207
0.0755,-0.0216915829242,0.0124641342545,0.00922744867466
0.07575,-0.0216561415527,0.0110089778033,0.0106471637537
0.076,-0.021487441785,0.0094954626519,0.0119919791359
0.07625,-0.0211866944539,0.0079334061013,0.0132532883526
0.0765,-0.0207559342243,0.00633283670481,0.0144230975138
0.07675,-0.0201980189331,0.00470396465175,0.015494054287
0.077,-0.0195166008723,0.00305710992166,0.0164594909506
0.07725,-0.0187161575411,0.00140277635978,0.0173133811813
0.0775,-0.0178020139998,-0.000248341081033,0.0180503550837
0.07775,-0.0167802650481,-0.00188549870472,0.0186657637528
0.078,-0.0156577547955,-0.00349796540604,0.0191557202015
0.07825,-0.0144420374184,-0.00507507275529,0.0195171101723
0.0785,-0.0131412891719,-0.00660640282604,0.0197476919993
0.07875,-0.0117642011208,-0.0080819150071,0.019846116129
0.079,-0.0103199386004,-0.00949197412865,0.0198119127276
0.07925,-0.00881803382953,-0.0108274666786,0.0196455005039
0.0795,-0.00726828237418,-0.0120799014553,0.0193481838323
0.07975,-0.00568071880593,-0.0132413783945,0.0189220971947
0.08,-0.00406556735015,-0.0143046128528,0.018370180203
0.08025,-0.00243319393576,-0.0152629958961,0.0176961898319
0.0805,-0.000794084581912,-0.0161105712209,0.0169046558085
0.08075,0.00084117320398,-0.0168420291175,0.0160008559106
0.081,0.00246198165428,-0.0174527916215,0.0149908099672
0.08125,0.00405778933441,-0.0179390348194,0.0138812454793
0.0815,0.00561817370226,-0.0182977059808,0.0126795322814
0.08175,0.00713293599119,-0.0185265876894,0.0113936517074
0.082,0.00859221383962,-0.0186243538906,0.0100321400598
0.08225,0.00998653342776,-0.0185905384797,0.00860400504266
0.0825,0.0113068918267,-0.0184255567149,0.00711866488672
0.08275,0.0125448288259,-0.0181307122659,0.00558588344006
0.083,0.0136924579351,-0.017708152842,0.00401569490123
0.08325,0.014742499809,-0.017160829276,0.00241832946415
0.0835,0.0156883290629,-0.0164925031754,0.000804174112545
0.08375,0.0165239952935,-0.0157077053643,-0.000816289934846
0.084,0.0172442398252,-0.0148116874811,-0.00243255234409
0.08425,0.0178445380129,-0.0138104187158,-0.0040341192971
0.0845,0.0183211311878,-0.0127105545431,-0.00561057664754
0.08475,0.0186710511343,-0.0115193794755,-0.00715167165595
0.085,0.0188921462382,-0.0102447677385,-0.00864737850179
0.08525,0.0189831234138,-0.00889515579043,-0.0100879676211
0.0855,0.0189435359061,-0.00747945027868,-0.0114640856282
0.08575,0.0187737975978,-0.00600697829753,-0.0127668193045
0.086,0.0184751750169,-0.00448742318042,-0.0139877518336
0.08625,0.0180497759402,-0.00293075404159,-0.0151190218958
0.0865,0.0175005128654,-0.00134713866942,-0.0161533741903
0.08675,0.016831097895,0.000253097397263,-0.0170841952922
0.087,0.0160460110237,0.00185953753657,-0.0179055485546
0.08725,0.0151504654013,0.00346174140304,-0.0186122068044
0.0875,0.0141503834271,0.00504929830072,-0.0191996817307
0.08775,0.0130523688512,0.00661188222466,-0.0196642510787
0.088,0.0118636566356,0.00813932747974,-0.0200029841153
0.08825,0.0105920723001,0.0096216996667,-0.0202137719725
0.0885,0.00924598312508,0.0110493469833,-0.0202953301027
0.08875,0.0078342315426,0.0124129843243,-0.0202472158662
0.089,0.00636607212243,0.0137037553714,-0.0200698274966
0.08925,0.00485111063568,0.0149132914657,-0.0197644021
0.0895,0.00329922299613,0.0160337665761,-0.0193329895637
0.08975,0.0017204956805,0.0170579589735,-0.018778454654
0.09,0.000125156668673,0.0179792844847,-0.0181044411477
0.09025,-0.0014764732839,0.0187918316101,-0.0173153583262
0.0905,-0.00307404185378,0.0194903912416,-0.0164163493878
0.09075,-0.0046572185795,0.0200704977487,-0.0154132791693
0.091,-0.00621575236437,0.0205284376534,-0.014312685289
0.09125,-0.00773953422026,0.0208612931829,-0.0131217589654
0.0915,-0.00921866555359,0.0210669618355,-0.0118482962833
0.09175,-0.0106435223074,0.0211441677266,-0.0105006454227
0.092,-0.0120048303302,0.0210924680232,-0.00908763769623
0.09225,-0.0132937394483,0.0209122576166,-0.0076185181662
0.0925,-0.0145018899502,0.0206047519669,-0.00610286201521
0.09275,-0.0156214851245,0.0201719556969,-0.00455047057528
0.093,-0.0166453385759,0.0196166620242,-0.00297132343974
0.09325,-0.0175669187115,0.0189424216956,-0.00137550298405
0.0935,-0.0183803701816,0.0181535325851,0.000226837596529
0.09375,-0.0190805354578,0.017255027069,0.00182550838304
0.094,-0.0196629639163,0.0162526602651,0.00341030364552
0.09425,-0.0201239482976,0.0151528789758,0.00497106932471
0.0945,-0.0204605419754,0.0139628011539,0.0064977408158
0.09475,-0.0206706019299,0.0126901857627,0.00798041617145
0.095,-0.0207528181249,0.0113433834606,0.00940943466503
0.09525,-0.0207067310043,0.00993126807174,0.0107754629312
0.0955,-0.020532727001,0.00846314816485,0.0120695788269
0.09575,-0.0202320190738,0.00694864854012,0.0132833705379
0.096,-0.0198066024439,0.00539757009506,0.0144090323488
0.09625,-0.0192592160772,0.00381980207749,0.0154394140054
0.0965,-0.0185933307591,0.00222527090159,0.0163680598575
0.09675,-0.0178131353209,0.000623917577514,0.0171892177491
0.097,-0.0169235483554,-0.000974276451871,0.0178978248073
0.09725,-0.0159302122597,-0.00255928463844,0.0184894969038
0.0975,-0.014839488685,-0.00412105588907,0.0189605445712
0.09775,-0.0136584131809,-0.00564957035749,0.0193079835299
0.098,-0.0123946680361,-0.00713491165811,0.0195295796971
0.09825,-0.0110565022382,-0.00856738208768,0.0196238843273
0.0985,-0.00965266926585,-0.00993761556174,0.0195902848304
0.09875,-0.00819232969569,-0.0112366818257,0.0194290115132
0.099,-0.00668497650906,-0.012456174602,0.0191411511082
0.09925,-0.00514033471006,-0.0135882938707,0.0187286285836
0.0995,-0.00356828416557,-0.0146258882523,0.0181941724179
0.09975,-0.00197881028043,-0.0155624737772,0.0175412840633
0.1,-0.000381949661232,-0.0163922536217,0.0167742032829
0.10025,0.00121222777238,-0.0171101125488,0.0158978847821
0.1005,0.00279364888911,-0.0177116154873,0.0149179665982
0.10075,0.00435226988884,-0.0181930232998,0.0138407534138
0.101,0.00587814084838,-0.0185513187716,0.0126731779261
0.10125,0.00736145486826,-0.0187842217201,0.011422766849
0.1015,0.00879264764535,-0.018890241688,0.0100975940484
0.10175,0.0101624728131,-0.0188686995443,0.00870622673474
0.102,0.0114620965292,-0.0187197560308,0.00725765949348
0.10225,0.0126831612988,-0.0184444122169,0.00576125091527
0.1025,0.0138178596899,-0.0180445144281,0.00422665474105
0.10275,0.0148589804439,-0.0175227184457,0.00266373800173
0.103,0.0157999444468,-0.0168824690661,0.00108252461359
0.10325,0.0166348361859,-0.0161279608392,-0.000506875343831
0.1035,0.0173584257709,-0.0152641053489,-0.00209432042197
0.10375,0.0179661844072,-0.0142964950953,-0.00366968931189
0.104,0.0184543050523,-0.0132313740323,-0.00522293102563
0.10425,0.0188197233797,-0.0120756007732,-0.00674412261219
0.1045,0.0190601369695,-0.0108366097209,-0.00822352724867
0.10475,0.019174034162,-0.00952237727603,-0.00965165688172
0.105,0.019160706222,-0.00814136502356,-0.0110193411956
0.10525,0.0190202713725,-0.00670247333154,-0.0123177980413
0.1055,0.0187536650515,-0.00521497172841,-0.0135386933152
0.10575,0.0183626472335,-0.00368844706173,-0.0146742001789
0.106,0.0178497757872,-0.00213271709981,-0.0157170586817
0.10625,0.0172183934978,-0.000557775453558,-0.0166606180528
0.1065,0.0164725904824,0.00102628465584,-0.0174988751382
0.10675,0.0156171831804,0.00260932991409,-0.0182265130888
0.107,0.0146576768373,0.00418124764678,-0.018838924484
0.10725,0.0136002338195,0.00573199358769,-0.0193322274072
0.1075,0.0124516384716,0.00725165646713,-0.0197032949359
0.10775,0.0112192612193,0.00873051423014,-0.0199497754465
0.108,0.00991101236991,0.0101590884299,-0.0200701007998
0.10825,0.00853529678153,0.0115282155548,-0.0200635123406
0.1085,0.00710095598819,0.0128291049009,-0.019930060887
0.10875,0.00561720552881,0.0140534031061,-0.0196706086285
0.109,0.00409357253659,0.0151932477593,-0.019286820293
0.10925,0.00253982769607,0.0162413329008,-0.0187811605997
0.1095,0.000965906446027,0.0171909502455,-0.0181568566973
0.10975,-0.000618145296016,0.0180360351351,-0.0174178898362
0.11,-0.00220224417831,0.0187712038496,-0.0165689596656
0.11025,-0.00377631694732,0.0193917808929,-0.0156154639456
0.1105,-0.00533035383228,0.0198938100425,-0.0145634562102
0.11075,-0.00685446159991,0.020274094561,-0.0134196329583
0.111,-0.00833892048036,0.0205302030849,-0.0121912826017
0.11125,-0.00977423819108,0.0206604953178,-0.0108862571324
0.1115,-0.0111512136641,0.0206641354339,-0.0095129217712
0.11175,-0.012461000199,0.0205411037541,-0.00808010355513
0.112,-0.0136951724812,0.0202921888103,-0.00659701632726
0.11225,-0.0148457928049,0.0199189816954,-0.00507318889262
0.1125,-0.0159054751293,0.01942386005,-0.00351838491781
0.11275,-0.0168674504152,0.0188099471984,-0.00194249678884
0.113,-0.0177256039478,0.0180810992333,-0.000355495288318
0.11325,-0.0184745154456,0.0172418742352,0.00123264121044
0.1135,-0.0191094743741,0.0162975174703,0.00281195690377
0.11375,-0.0196264908936,0.0152539370561,0.0043725538319
0.114,-0.0200222984972,0.0141176905174,0.0059046079798
0.11425,-0.0202943852855,0.012895953725,0.00739843156339
0.1145,-0.0204410013453,0.0115964910464,0.00884451029606
0.11475,-0.0204611938102,0.0102276219351,0.0102335718736
0.115,-0.020354831679,0.00879817426167,0.0115566574095
0.11525,-0.0201226149102,0.00731741046458,0.0128052044488
0.1155,-0.0197660615186,0.0057949348566,0.013971126657
